1194.2,6229,6794.3,7027.4,6309.8,5084.6,7637.9,3007.9,2926.9,3244.7,41.75,2784.3,2901,2972.6,2487.2,3000.3,3461.2,2845.3,1211,1346.2,9.1,1584.7,1363.7,1842.7,1515.6,987.54,993.22,1e-012,1e-012,1e-012,1e-012
1197.5,6249.8,6864.5,7121.5,6367,5129.2,7691.1,2995.1,2925.8,3259.4,46.5,2808.1,2930.7,2990.9,2553.7,3025.6,3469.1,2865.1,1197.3,1364.7,16.85,1586.6,1388.6,1831.8,1526.7,985.7,981.67,0.45,0.06,1e-012,1e-012
1200.7,6239.3,6851.5,7111.3,6329.2,5103.1,7716,2979.5,2922.9,3254.9,44.15,2809.6,2912.6,3003.1,2531,3050.6,3505.6,2871.1,1189.7,1343.2,5.75,1594.7,1371.2,1823.5,1518.7,974.26,984.13,1e-012,1e-012,1e-012,1e-012
1204,6310.3,6873.1,7150.9,6381.2,5190.1,7774.7,3020.6,2946.5,3255.1,64,2816.2,2926.1,3039.5,2551.9,3055.2,3518.2,2884.7,1240.4,1376.6,24.95,1623.2,1396.6,1860.5,1534.5,980.58,1004.7,0.075,4.86,1e-012,1e-012
1207.3,6302,6905.2,7147.2,6371.6,5164.6,7825.6,2985.6,2926.4,3275.7,37.15,2811.4,2922,3042.8,2545.1,3039.9,3500.3,2872.1,1230.7,1365.6,10.8,1595.2,1389.8,1852.9,1528.3,991.02,995.15,1e-012,1e-012,0.36,1e-012
1210.6,6367.7,6979,7212.9,6424.8,5196.2,7840.9,3033.1,2975.7,3345.1,38.5,2879.1,2970.5,3083.3,2547.9,3086.2,3466.3,2902.8,1248.6,1371.6,1e-012,1635.9,1391.6,1866.5,1551.7,1007.6,998.35,1e-012,0.22,0.82,1.05
1213.8,6362.9,6968.8,7286.5,6416.1,5262.8,7873.6,3050.7,2987.5,3310.7,51.9,2866.3,2950.4,3086.8,2593.9,3054.5,3526,2909.8,1253.1,1369.6,1.75,1638.1,1413,1869,1531.4,1007.7,982.08,1e-012,3.58,1e-012,1e-012
1217.1,6404.1,7029.6,7351.5,6479.3,5277.4,7954.3,3096.5,2991.3,3339.4,69.65,2914.9,3012.4,3132.8,2592.2,3123.1,3571.2,2938.3,1275,1380,10.05,1672.1,1459.9,1881.5,1565.8,1010.8,1023,1e-012,2.44,1e-012,2.85
1220.4,6447.7,7063.4,7351.6,6482.8,5271.8,7939.4,3093.3,2991.8,3365.8,33,2894.7,3022,3116.6,2617,3107.5,3598.8,2948,1251.3,1396.9,23.85,1679.9,1435.8,1896.4,1588.4,1019.3,1035.2,1e-012,0.92,1e-012,1e-012
1223.7,6498.7,7141.9,7442.7,6553.1,5296.5,8011.5,3133.8,3021.1,3393.9,59.1,2958.6,3018.4,3127.6,2653.6,3147.8,3669.6,2994.8,1277.5,1417.7,10.2,1688.7,1464.3,1917.9,1595,1045.5,1048.3,0.2,0.38,1e-012,0.45
1226.9,6520.5,7143.2,7439.9,6560.5,5311.7,8120.6,3130.9,3054.9,3406.2,35.05,2963.8,3025.4,3217.2,2642.4,3158.7,3671.4,2982.3,1300,1418,13.6,1695.1,1470.8,1914.6,1589.2,1048.5,1070.1,1e-012,1e-012,1e-012,1e-012
1230.2,6576.7,7219.3,7469.6,6585.8,5356,8117.4,3181.5,3079.5,3443,61.85,2994.8,3075.2,3210.9,2664,3192.5,3717.9,3028.1,1299.9,1450.8,25.7,1711.3,1471.6,1966.6,1610.9,1074.9,1041.3,0.25,3.04,1e-012,1e-012
1233.5,6586.9,7250.7,7489.5,6590.4,5354.7,8110.9,3167.9,3112.9,3458.5,39.65,2991,3052.1,3175.5,2677.2,3198.1,3704.5,3008.3,1298.7,1457.7,10.2,1728.1,1469.5,1976.7,1612.4,1076.6,1071.7,1e-012,1e-012,0.06,1e-012
1236.8,6636.3,7286.8,7496.5,6646.4,5396.4,8136.9,3199.5,3126.8,3468.3,70.85,3042.9,3071.8,3220.1,2696.3,3235.2,3765.1,3040.8,1320,1449.1,13.45,1727.3,1466.5,1981.2,1645.6,1064.3,1085.1,4.1,1e-012,1e-012,4.6
1240,6634.6,7276.1,7544.6,6642.2,5384.7,8151.3,3179.4,3121.4,3478.4,27.95,3028.6,3069,3241.7,2727.8,3220.3,3742.5,3020.5,1338.2,1465.7,22.2,1724.3,1497.3,1976.1,1636.7,1095.2,1074.9,0.3,1e-012,1e-012,1e-012
1243.3,6710.5,7289.8,7581.3,6659.3,5395.1,8187.5,3224.1,3136.3,3482.5,42.4,3046.8,3114.6,3221.9,2728.4,3242.1,3791.2,3053.9,1327.9,1479.4,23,1735.5,1504.9,1988.7,1660.3,1120.8,1081.3,0.225,1e-012,1e-012,1e-012
1246.6,6696.3,7291.5,7573.5,6631.9,5406.4,8205.3,3205.9,3143.3,3508.8,75.05,3056.4,3108.7,3231.6,2730.1,3262.5,3770.4,3047.1,1336.5,1467.9,1e-012,1740.2,1500.6,2001.2,1631.4,1089.1,1075,1.575,0.04,1e-012,1e-012
1249.8,6811.2,7370.8,7677,6719.8,5452.9,8204.5,3230.1,3161.2,3532.6,65.45,3095.3,3130.5,3248.5,2744.2,3272.9,3807,3079.9,1339.7,1453.2,19.45,1773.5,1537.3,2010.2,1663.8,1108.2,1106.8,1e-012,1e-012,1e-012,0.65
1253.1,6848.4,7353.4,7692.6,6774.3,5437.6,8211.3,3225.4,3141.6,3526.5,30.95,3051.6,3157.8,3260.6,2738.8,3234.9,3772.4,3054.8,1345.8,1495.6,1e-012,1748.6,1517.3,2018,1654.1,1074.3,1081,1e-012,1e-012,1e-012,1e-012
1256.4,6843.6,7409.9,7710.3,6784,5498.2,8252.5,3256.1,3171,3567.4,67.25,3050.5,3150.4,3273.9,2755.8,3254,3789.2,3074.9,1336.2,1493,17.5,1780.4,1542.5,2039.6,1682.5,1125.3,1100.8,0.825,0.82,0.04,1e-012
1259.7,6858.1,7398.3,7694.3,6740.4,5528.2,8277.3,3259.8,3150,3530.5,40.45,3066.5,3152.6,3283.1,2772.3,3243.8,3769.4,3076.8,1331.9,1486,0.15,1761.2,1499.7,2024.7,1675.4,1102.4,1079.9,1.075,1e-012,1e-012,1e-012
1262.9,6850,7418.3,7704.3,6798.5,5514.4,8286.8,3276.5,3188.4,3552.6,53,3062.5,3141.3,3281.7,2777.8,3304.7,3807.2,3097.8,1359.4,1506.9,15.2,1765.8,1520.9,2037.2,1685.4,1127.5,1106.8,1.45,1.8,1e-012,0.15
1266.2,6786.9,7437.5,7693.1,6749.9,5493.7,8286.2,3272.9,3175.5,3537.3,58.75,3070.4,3132.9,3279.7,2758.6,3282,3776.6,3124.9,1348.9,1472.8,1.45,1763.3,1516,2037.7,1683.3,1102.9,1088.3,1e-012,1e-012,1e-012,1e-012
1269.5,6796.2,7443.5,7702.1,6850.1,5519.3,8333.3,3299.7,3201.4,3561.7,66.7,3064.3,3153.9,3334.9,2780.9,3319.1,3801.9,3121.3,1355,1524.2,0.35,1796.8,1516.8,2063.3,1702.9,1112.2,1098.4,1e-012,2.82,0.24,4
1272.7,6817.3,7454.5,7708.7,6794,5485,8338.8,3275.4,3202.6,3542.6,68.05,3053.5,3163.9,3297.3,2762.6,3296.3,3791.6,3105.1,1349.9,1504.5,23.6,1784.8,1514.8,2042.5,1679.5,1138,1109.6,0.025,1e-012,1e-012,1e-012
1276,6858.8,7467.3,7715.6,6827.7,5529.9,8388.5,3336.5,3205.5,3572.3,51.6,3040.3,3183.8,3295.8,2794.3,3291.1,3849.7,3119.4,1366.3,1520.7,11.6,1804.5,1540.9,2055,1692.7,1116.1,1113.9,8.875,3.68,1e-012,1e-012
1279.3,6871.6,7471.8,7753.5,6786.6,5513.8,8362.4,3308,3170.1,3578.3,41.6,3065.1,3179.4,3322.9,2767.1,3297.3,3798.3,3119.1,1346.3,1501.7,5.95,1791.8,1538.9,2042.5,1686.3,1120.4,1095.5,0.1,0.16,1e-012,1e-012
1282.5,6914.8,7606.3,7785.9,6845.6,5548.1,8376.2,3301.1,3220.3,3582.7,47.1,3090.3,3208.8,3326.4,2801.2,3337.7,3841.1,3143.7,1366.8,1482.1,3.3,1801.7,1540.1,2037.4,1702.1,1136,1126.1,0.925,8.06,1e-012,1e-012
1285.8,6889.8,7499.1,7776.4,6814.9,5547,8377.7,3270.1,3182.2,3591.3,47.95,3097.6,3177.8,3342.4,2818.7,3318.7,3852.7,3108.7,1388.7,1496.3,10.05,1791.8,1552.9,2015.8,1690.8,1109.6,1126.1,1e-012,1.88,1e-012,1e-012
1289.1,6966.5,7520.5,7802.6,6833.8,5562.8,8407.1,3302.4,3206.9,3594,20.5,3096.3,3187.5,3339.4,2845.4,3308.5,3840.5,3141.6,1370.9,1524,18.85,1800.1,1547.7,2073.5,1686.4,1127.9,1129.1,0.475,1e-012,1e-012,1e-012
1292.3,6889.3,7577.5,7768.8,6846,5578.6,8433.5,3314.3,3200.5,3581.8,70.7,3102.7,3178.7,3343.3,2868.8,3324.1,3855.6,3144,1366.2,1492.3,10.9,1805.8,1537.5,2051.1,1684.2,1118.1,1091.2,1e-012,1e-012,1e-012,1e-012
1295.6,6928.9,7597.8,7830.5,6841.4,5614.4,8450.8,3293.4,3207.7,3617.2,41.5,3114.9,3212.9,3327.9,2843.6,3307.4,3867.2,3148.6,1383.3,1516.7,11.25,1798.8,1576.3,2073,1684.3,1117.8,1124.1,0.1,1e-012,1e-012,1e-012
1298.9,6939,7490.3,7787.5,6857.3,5586.9,8404.8,3275.4,3218.5,3577.2,53.15,3096.2,3199.2,3340.7,2823.2,3297.4,3881.1,3114.6,1371.3,1498.1,1e-012,1790.6,1546.9,2049.1,1684.3,1107.6,1101.6,1e-012,0.18,1e-012,1e-012
1302.1,6971.8,7512,7850,6869.9,5599.1,8411,3284.1,3193.2,3576.3,76,3114.9,3231.6,3340.9,2833.3,3344,3858.5,3152.8,1372.7,1510.2,19.6,1807.6,1576.6,2053,1695,1125.9,1105.5,1e-012,0.42,1e-012,1e-012
1305.4,6953.3,7545.3,7793.8,6813.3,5571.6,8388.8,3281.6,3193,3597.8,65.65,3100.8,3218.2,3334.7,2839.9,3309.5,3843.4,3134.4,1359.8,1504.7,5.8,1773.7,1545.6,2055.5,1676.1,1121,1105.4,1e-012,1e-012,1e-012,1e-012
1308.7,6941.5,7577.1,7837.4,6828.7,5586.2,8373.7,3268.5,3216,3606.6,50.45,3142.7,3216.9,3324.7,2845.7,3320,3872.9,3128.1,1387.3,1530.8,2.35,1787.1,1542.8,2055.5,1698.3,1111.5,1084.8,2.825,0.3,0.16,1e-012
1311.9,6951.4,7504.7,7812.8,6814.2,5542.5,8334,3246.4,3188.4,3604.7,38.35,3110.7,3173.1,3315.7,2816.7,3294.1,3876.3,3096.5,1378.2,1485.9,24.5,1779.8,1539.9,2020.6,1671.1,1101.6,1091.1,1e-012,0.12,1e-012,1e-012
1315.2,6943.2,7537.5,7857.9,6835.6,5585.7,8367.7,3270.3,3195.4,3585.7,33.5,3112.5,3189.2,3317.3,2797.1,3280.5,3846.8,3111.7,1378.6,1506.6,28.05,1784.2,1550.6,2028.9,1669.8,1109.8,1097.7,2.125,3.84,1e-012,2.45
1318.5,6908.8,7506.6,7769.6,6802.9,5564.3,8267.4,3223.1,3148.3,3565.3,93.75,3095.1,3169.9,3293.8,2792.9,3283.8,3813.2,3120.9,1346.8,1465.3,6.9,1773,1530.2,2023.9,1683.4,1107.8,1104,0.9,2.66,1e-012,1e-012
1321.7,6908.6,7465.4,7802.6,6827.3,5512.7,8300.8,3209.3,3169.7,3560.2,44.2,3099.2,3140.8,3293.1,2812.5,3267.4,3799.3,3085.3,1358.2,1485.7,9.3,1748,1528.6,2052.1,1670.4,1100,1085.2,1e-012,2.24,1e-012,1e-012
1325,6845.3,7437.7,7733.1,6767.7,5475.2,8288.1,3178.1,3135.9,3516.5,55.75,3079.3,3140.1,3269,2790.2,3251.7,3798.7,3042.3,1362.8,1455.1,0.2,1749.4,1502.6,1995.6,1639.7,1099.4,1077.3,1e-012,1e-012,1e-012,1e-012
1328.2,6859.3,7435.3,7687.1,6778.3,5458.7,8236.6,3214.1,3119.6,3522.7,39.45,3014.1,3128.7,3233.7,2776.4,3233.9,3781.2,3065.2,1350.6,1476.5,9.4,1744.6,1516.2,1994.2,1657.5,1120.5,1073.8,1e-012,0.04,1e-012,1e-012
1331.5,6802.5,7384,7633.6,6719.4,5413.1,8154.2,3197.5,3093.5,3479.8,38.85,3000,3096.8,3240.5,2745.9,3213.7,3732.4,3055.1,1320,1464.5,3.9,1707,1480.6,1988.5,1617.6,1075.4,1063.1,1e-012,0.16,1e-012,1e-012
1334.8,6772.4,7369.8,7607.1,6710.3,5423.8,8143.5,3180.4,3071.6,3473.6,51.95,2987.6,3081.8,3245.8,2736.5,3211.4,3718.9,3027.4,1318.2,1450.3,5.65,1720.6,1473.1,1977.7,1619.5,1079.3,1038.9,0.95,1e-012,1e-012,1e-012
1338,6713.1,7289.3,7511.1,6657.7,5371.6,8068.5,3158.8,3048.1,3464.9,60.15,2965,3035.2,3189.9,2700.5,3157.2,3669.4,2991.9,1281.8,1421.3,1e-012,1691.5,1456.1,1922.2,1625.1,1053.5,1035.2,1e-012,1e-012,1e-012,10.65
1341.3,6708.9,7264.8,7485,6566.6,5366.7,8086.3,3146.1,3035.2,3411.7,44.75,2927.9,3086.4,3205.4,2720.1,3164.4,3677.6,2993.9,1297.3,1427.8,2.4,1690.4,1447.5,1937.5,1594.5,1046.4,1024.4,0.025,1e-012,1e-012,1e-012
1344.6,6602.1,7171.4,7403,6519.8,5303.9,7964.1,3080.4,3004.5,3367.3,25.65,2878.7,3049,3163.5,2664.4,3103.5,3583.6,2950.8,1266.4,1393.6,6.25,1656.2,1419.3,1905.7,1571.4,1008,1001.7,1e-012,1e-012,1e-012,1e-012
1347.8,6582.6,7112.5,7338.9,6470.9,5245.5,7940.9,3055.5,3004.9,3352.8,36,2903,3008.9,3130.5,2656.6,3097,3585.2,2911.6,1255.1,1397.8,34.25,1664.1,1424.7,1878.9,1576,1018,1020.1,0.05,1.7,1e-012,1e-012
1351.1,6463.3,7057.6,7229.5,6383.8,5190.1,7857.4,3018.7,2902.9,3304.1,44.1,2838.6,2953,3078,2599.8,3059.8,3524.6,2847.5,1210.8,1361.1,21.8,1612.5,1382.5,1837.9,1517.5,1002.1,984.83,1e-012,1e-012,1e-012,1e-012
1354.3,6414.1,6981.5,7186.5,6319.7,5194.6,7731.5,3006.9,2879.5,3283.6,37.9,2817.7,2931,3063,2584.8,2991.1,3485.1,2839.3,1195.6,1356.3,0.95,1583.3,1363.6,1822.8,1517.5,997.58,973.03,0.975,0.8,1e-012,1e-012
1357.6,6244.8,6858.4,7028.8,6165.4,5041,7611.4,2912.2,2821.8,3172.7,44.7,2759.4,2871.8,2978.9,2520.4,2952.6,3359.8,2764.8,1179.8,1308.2,4.7,1552.3,1370.7,1787.9,1459.6,971.34,942.08,1e-012,0.24,1e-012,1e-012
1360.8,6201.7,6781.9,6970.4,6141.2,4992.8,7565,2863.3,2773.2,3156.4,22.75,2715.5,2817.9,2953.5,2493.9,2917.6,3336.5,2706.7,1177,1292.9,0.8,1554.5,1324.5,1764.3,1449.5,962.84,927.38,1e-012,0.16,1e-012,1e-012
1364.1,6112,6687.6,6862.7,6011.6,4933.2,7401.9,2824.9,2740.8,3098.7,25.65,2669.8,2748,2889.3,2447.6,2863.3,3276.6,2668.8,1145.9,1264.8,6.05,1516.4,1288.9,1722.9,1423.4,905.74,923.35,1e-012,1e-012,1e-012,1e-012
1367.4,6064.5,6659.6,6861.1,6016.2,4898.4,7320.2,2783.3,2714.6,3098.3,40,2653.8,2741.9,2883.9,2411.2,2811.1,3248.9,2644.4,1104.1,1244.3,26.75,1503.7,1271,1699.4,1403.4,912.56,933.42,0.075,1.3,1e-012,1e-012
1370.6,5976.7,6551.7,6707.2,5885.2,4801.4,7174.3,2711.6,2641.9,3021.6,36.2,2612.6,2670.7,2814.9,2377.5,2755.1,3189.5,2584.1,1103.5,1221.5,10.05,1448.9,1244.7,1656.2,1357.7,857.12,888.53,1e-012,0.06,1.64,1e-012
1373.9,5855.4,6423.5,6593.1,5762.2,4738,7043.1,2670.9,2594.8,2962.2,53.35,2574.7,2633,2746.5,2299.8,2690.7,3108.8,2524,1092.1,1178.5,6.7,1414.4,1257.5,1614.7,1322,872.24,855.47,0.025,1.18,1e-012,1e-012
1377.1,5663.6,6175.7,6344.6,5545.3,4553.9,6750.7,2554.6,2472.1,2835.2,38.3,2456.4,2519.2,2650.6,2225.8,2564.6,2992.9,2406.2,1018.5,1133.7,4.15,1359.1,1145.7,1529.8,1266.4,818.04,773.72,1e-012,0.28,1e-012,1.15
1380.4,5388.7,5951,6095.4,5378.3,4336.2,6519.4,2430.2,2394.4,2708.2,20.45,2378.7,2419.4,2538,2129.9,2493.7,2879.6,2313.8,989.3,1097.4,11.55,1307.9,1136.3,1465.7,1216.1,773.26,802.2,1e-012,2.36,1e-012,0.05
1383.7,5216.9,5736.4,5893.1,5176.5,4208,6319.5,2323.4,2290.9,2597.6,19.05,2260.4,2312.8,2437,2049.3,2401.7,2780.6,2225,949.34,1022.8,1.1,1280.5,1063.7,1400.2,1151.2,736.56,726.75,1e-012,0.32,1e-012,1e-012
1386.9,5148.8,5693.4,5825.2,5086.1,4152.9,6216.9,2296.4,2264,2559.4,22.1,2234.4,2276.5,2397.9,2028.3,2350.9,2723,2204.2,926.88,1030.2,33.45,1226.3,1060.3,1414.7,1148.6,737.7,751.17,1e-012,1e-012,1e-012,1.9
1390.2,5059.3,5623.2,5764.3,5024,4068.6,6092.4,2254.1,2210.7,2511.3,32.15,2183.9,2230.3,2352.6,2005.6,2299.2,2686.9,2143.9,911.8,998.8,1e-012,1185.7,1028.3,1338.5,1095.1,709.42,712.47,1e-012,0.52,1e-012,1e-012
1393.4,5002.4,5595.7,5647.4,4969,4037.6,5971.4,2188.5,2175.6,2497.8,19.45,2173.6,2185,2330.4,1936.3,2266.8,2656.2,2118,920.6,986.2,1.6,1167.9,1015.4,1336.5,1108,713.62,711.05,1e-012,1e-012,1e-012,1e-012
1396.7,4850.8,5451.3,5521.9,4889.8,3938.3,5886.3,2156.9,2124.2,2405,23.9,2109.9,2127.8,2239.3,1880.7,2220.2,2575,2056.9,862.82,955.2,4.7,1144.2,992.94,1266.6,1055.9,675.78,673.2,1e-012,1.22,1e-012,1e-012
1399.9,4786.7,5385.1,5405.8,4799.4,3859.1,5796.4,2091,2085.8,2345.5,27.3,2053.7,2070.4,2233,1852.3,2152.2,2522.7,2012.2,860.3,944.4,0.4,1108.4,961.7,1253.6,1034.3,650.64,648.85,5.9,0.36,1e-012,1e-012
1403.2,4629.6,5247.7,5240.9,4711.8,3725.7,5630.1,2057,1995.3,2248,34.8,1991.8,2005.1,2130.7,1772.1,2099.5,2432.1,1942,816.7,897.48,0.6,1060.4,938.38,1200.6,977.24,627.6,633.15,1e-012,1.9,1e-012,1e-012
1406.4,4489.3,5161,5077.4,4585.3,3656.4,5490,1986.2,1960,2192.3,20.75,1938.8,1958.2,2085.4,1764.4,2057.8,2353.1,1906,775.36,866.98,3,1020.2,890.66,1166.3,982.6,601.48,629.88,1e-012,1e-012,1e-012,1e-012
1409.7,4375.2,5043.8,4903.1,4434.8,3527.6,5353.9,1933.1,1867,2160.3,30.2,1890.9,1877.7,2016.4,1645.5,1973,2282.1,1830.1,750.7,834.26,4.55,956.5,856.82,1115.3,935,572.7,578.35,0.125,0.08,1e-012,1e-012
1412.9,4287.9,4935.5,4766.8,4373.7,3452.9,5272,1879.9,1837.2,2073.2,32.25,1799.5,1828.4,1930.9,1608.4,1918.5,2190,1772.5,743.88,812.8,1e-012,955.96,820.06,1085.6,893.86,566.62,575.85,1e-012,1e-012,1e-012,6.65
1416.2,4169.8,4814.2,4666.1,4258,3378.4,5101.2,1812.4,1748.7,2011.9,3.3,1765.7,1798.6,1878.6,1550.6,1839.3,2117.4,1721.8,698.9,777.8,8,934.32,800.86,1035.7,856.1,507.6,542.4,1.825,1e-012,1e-012,1e-012
1419.4,4092.7,4758.3,4550.8,4182.2,3315.9,5000.8,1784.2,1718.2,1946.8,34.7,1722.7,1738.4,1835.7,1544.7,1799.2,2083.8,1679.1,684.38,757.32,0.4,888.66,770.04,1019.6,851.02,508.26,518.63,1e-012,0.32,1e-012,1e-012
1422.7,3952.5,4635,4415.7,4108.4,3218.1,4905.7,1704.8,1668,1874.8,12.3,1664,1666.4,1767.3,1476.3,1752.7,2007.8,1606.8,656.1,749.18,1e-012,855.82,733.64,971.38,795.32,509.26,477.88,1e-012,1e-012,1e-012,1e-012
1425.9,3922.9,4599,4372.8,4033.5,3180.9,4851.1,1685.3,1634.1,1847.8,26.85,1617.8,1628.1,1767,1453.4,1712.3,1971.2,1600.8,654.06,716.9,1.4,855.12,724.94,978.2,797.02,456.02,479.25,5.7,1e-012,1e-012,1e-012
1429.2,3830.6,4504.6,4279.2,4004.8,3141,4751.9,1631.6,1571.7,1800,10.15,1561.9,1593.8,1694.3,1412.4,1667.9,1919.3,1555.3,610.84,667.58,2.5,831.02,691.6,934.08,744.48,446.68,450.75,1e-012,1e-012,1.24,1e-012
1432.4,3792.4,4494.7,4266,3953.4,3119.3,4762.7,1620.6,1577.5,1779.8,37.05,1568.9,1601,1710.8,1400.9,1664.5,1919.2,1550.8,603.08,683.26,7.6,822.76,692.14,914.84,742.94,432.44,465.5,1e-012,0.3,1e-012,1e-012
1435.7,3745.4,4434.3,4224.9,3899.9,3055.5,4670.7,1597.2,1573.3,1767,49.15,1556.8,1559.8,1711.2,1385.4,1651,1878.9,1501.4,596.44,678.14,3.85,769.82,684.58,922.14,738.52,430.88,443.48,1.575,1e-012,1e-012,1e-012
1438.9,3765.2,4435,4216.9,3897.4,3079,4693.9,1591.9,1574.5,1779.1,12,1551.9,1581.5,1673.3,1380.5,1651.2,1899.8,1511.1,612.62,681.14,1e-012,794.42,671.64,917.22,732.5,422.8,468.5,1e-012,1e-012,1e-012,1e-012
1442.2,3732,4449.9,4191.5,3850.8,3073.7,4672.4,1599.7,1572.1,1750,40.65,1533,1571.6,1683.6,1367.4,1634.2,1878.5,1521.1,594.38,679.32,7.05,793.48,673.26,911.12,756.22,439.26,461.75,1e-012,1e-012,1e-012,1e-012
1445.4,3777.2,4453.6,4194.8,3912,3089.5,4710.4,1626.9,1598.5,1773.5,28.85,1561.4,1576.6,1694.5,1402.3,1679.1,1874.5,1557.6,602.86,666.62,0.75,820.94,693.42,912.02,736.64,459.44,471.42,1e-012,4.16,1e-012,0.25
1448.7,3748.6,4434.9,4197.2,3897,3077,4661.1,1598,1566.1,1772.1,12.85,1549.3,1578.8,1698.7,1389.6,1658.2,1894.6,1529.6,616.94,665.04,0.55,786.18,688.38,908.62,755.22,475.48,442.95,1e-012,2.46,1e-012,1e-012
1451.9,3776.4,4450.6,4209.7,3928.2,3091.7,4720.9,1638.1,1608.2,1791.9,25.6,1573.5,1594.7,1689.9,1406.8,1682.7,1910.7,1563.9,644.66,690.92,7.75,810.94,706.08,919.18,780.1,476.22,476.95,1e-012,0.2,1e-012,1e-012
1455.2,3757.3,4455.1,4206.2,3881.7,3068.3,4643.1,1633.2,1594.9,1779,29.05,1567.2,1588.5,1701.9,1414.3,1652.9,1911.6,1553.7,621.64,664.96,11.25,808.26,718.98,913.44,737.4,476.1,467.17,0.75,0.46,1e-012,0.45
1458.4,3782.3,4440.6,4234.8,3888.6,3095.9,4744.8,1636.2,1618.3,1794.6,26.45,1599,1590.7,1707,1427.2,1677.4,1907.6,1556.8,628.06,684.28,10.45,812.32,712.94,940.28,777.66,477.5,482.25,0.5,1e-012,1e-012,0.2
1461.7,3784.8,4440.3,4232.1,3878.5,3078.9,4731.4,1613.2,1609.8,1797.2,28.7,1593.9,1588.1,1709.6,1392.5,1662.7,1888.1,1540.5,636.5,686.1,1e-012,816.44,729,942.02,756.24,466.28,474.3,1e-012,1e-012,1e-012,1e-012
1464.9,3810.1,4443.3,4234.6,3922.2,3094.9,4692.5,1635.9,1625.5,1830.8,4,1592.1,1613.4,1716.6,1408.4,1698.8,1928.2,1566,645.28,702.76,1e-012,816.12,715.76,942.64,781.04,476.88,484.98,0.2,0.34,1e-012,1e-012
1468.2,3830.9,4448.6,4248.9,3917.9,3087,4661.2,1656.6,1614.4,1819.3,35.2,1594.7,1591.7,1712.1,1402.7,1678,1930.6,1536.1,619.42,701.5,0.65,813.72,711.2,931.04,782.52,465.68,482.38,0.15,1e-012,1e-012,1e-012
1471.4,3828.7,4460,4290.8,3929.2,3121,4681.4,1646.6,1626.4,1827.6,29.05,1608,1613,1727.3,1423.2,1689,1955,1574.6,622.08,730.52,1e-012,832.82,734.86,937.38,770.26,475.24,494.08,3.95,1e-012,1e-012,1e-012
1474.7,3843.3,4485.7,4320.5,3949.1,3121.8,4693.6,1664.5,1630,1838.9,30.15,1593,1617,1724.6,1413.7,1686,1953.2,1563.2,635.9,693.4,1.2,842.26,725.06,948.3,779.26,473.92,499.25,1e-012,1e-012,1e-012,1e-012
1477.9,3898,4522.2,4388.1,3969.7,3125.7,4710,1691.3,1631.1,1857.9,52,1608.8,1628.4,1747.6,1450.1,1711.2,1974.2,1597.6,665.18,707.58,19.1,824.78,741.46,978.66,786.62,484.42,495.2,1e-012,6.58,0.48,1e-012
1481.2,3883.9,4494.7,4359.8,3968,3134.5,4756,1674.6,1618.3,1845.8,29.5,1622.3,1623.2,1745.6,1440.2,1704.2,1981.9,1573.6,645.2,720.04,1e-012,834.1,718.04,945.24,786.24,477.14,502.3,1e-012,1.94,1e-012,1e-012
1484.4,3897.2,4511.5,4397.5,4008.3,3147.3,4772,1689.3,1643,1898.3,30.85,1653.8,1645.5,1765,1447.5,1737.4,2010.4,1608.6,661.36,729.96,26.65,856.6,737.4,981.2,820.18,502.4,509.48,1e-012,1e-012,0.82,1e-012
1487.6,3942.4,4519.1,4410.3,3990,3181,4728.5,1689.2,1639.5,1878.8,14.95,1645.9,1664.4,1781.3,1477.2,1732.1,2029.4,1598.5,646,698.86,6.6,837.4,722.38,972.2,817.78,488.7,505.38,1e-012,1e-012,1e-012,1e-012
1490.9,3939.8,4566.5,4497.7,4024.8,3188.9,4753.7,1718.3,1684.4,1908.4,14.3,1668,1672.7,1773.2,1484.4,1740.3,2040.9,1622,674.4,734.64,0.45,849.62,764.64,978.54,801.96,489.72,539,1e-012,1.74,1e-012,1e-012
1494.1,3956.9,4553.7,4477.9,4046.8,3185.5,4778.1,1705.3,1664.9,1885.8,14.25,1661.8,1688.5,1796.9,1495.8,1729.6,2047.2,1628.6,670.7,717.04,2.75,858.82,751.76,990.5,811.62,492.52,515.55,1e-012,0.1,1e-012,1e-012
1497.4,3996.4,4591.6,4534.1,4095.1,3231.9,4858.9,1745.2,1676.8,1927.1,14,1684.9,1689.3,1812.7,1508,1755.4,2059.6,1634,683.18,737.66,4.85,869.22,767.96,990.24,839.9,530.4,531.3,0.15,0.18,1e-012,1e-012
1500.6,4028.9,4586.9,4567.1,4088.7,3229.7,4821.6,1731,1686.5,1919.1,47.9,1686.2,1716.1,1825.5,1524.2,1765,2055.7,1666.7,688.82,711.2,8.9,851.28,774.94,1015.9,814.08,521.78,530.97,1e-012,1e-012,1e-012,1e-012
1503.9,4067.8,4623.6,4630.1,4121.8,3312.3,4906.9,1763,1707.6,1952.4,57.85,1703,1708.3,1826.3,1530.8,1782,2079.7,1645.9,698.32,737.64,2.15,897.38,750.34,999.3,837.68,530.26,531.78,1e-012,3.02,1e-012,1e-012
